datetime,temp_location3,temp_location6,temp_location2,temp_location4,temp_location5,temp_location1,solar_location3,solar_location6,solar_location2,solar_location4,solar_location5,solar_location1,month,day,weekday,hour,minute,demand_MW
2017-12-16 12:30:00,6.515000000000001,9.085,7.32,5.49,9.53,7.494999999999999,127.92,234.75,181.405,151.25,240.845,166.875,12,16,7,12,30,3.74
2017-12-16 13:00:00,6.61,9.2,7.47,5.72,9.62,7.56,111.72,219.25,154.56,137.81,223.44,152.5,12,16,1,13,0,3.65
2017-12-16 13:30:00,6.6,9.29,7.465,5.75,9.645,7.535,86.35,183.0,118.7,118.125,187.97,124.33,12,16,2,13,30,3.6
2017-12-16 14:00:00,6.59,9.38,7.46,5.78,9.67,7.51,60.98,146.75,82.84,98.44,152.5,96.16,12,16,3,14,0,3.66
2017-12-16 14:30:00,6.475,9.41,7.35,5.57,9.655000000000001,7.41,40.73,97.435,53.695,61.129999999999995,103.655,64.985,12,16,4,14,30,3.82
2017-12-16 15:00:00,6.36,9.44,7.24,5.36,9.64,7.31,20.48,48.12,24.55,23.82,54.81,33.81,12,16,5,15,0,4.02
2017-12-16 15:30:00,6.24,9.434999999999999,7.135,4.84,9.600000000000001,7.195,10.290000000000001,24.365,12.385,11.91,27.945,17.11,12,16,6,15,30,4.26
2017-12-16 16:00:00,6.12,9.43,7.03,4.32,9.56,7.08,0.1,0.61,0.22,0.0,1.08,0.41,12,16,7,16,0,4.64
2017-12-16 16:30:00,6.1,9.43,7.03,4.125,9.57,7.125,0.05,0.305,0.11,0.0,0.54,0.205,12,16,1,16,30,5.04
2017-12-16 17:00:00,6.08,9.43,7.03,3.93,9.58,7.17,0.0,0.0,0.0,0.0,0.0,0.0,12,16,2,17,0,5.17
2017-12-16 17:30:00,6.015000000000001,9.46,7.035,3.7750000000000004,9.655000000000001,7.22,0.0,0.0,0.0,0.0,0.0,0.0,12,16,3,17,30,5.15
2017-12-16 18:00:00,5.95,9.49,7.04,3.62,9.73,7.27,0.0,0.0,0.0,0.0,0.0,0.0,12,16,4,18,0,5.1
2017-12-16 18:30:00,5.79,9.535,7.015000000000001,3.475,9.75,7.265,0.0,0.0,0.0,0.0,0.0,0.0,12,16,5,18,30,4.86
2017-12-16 19:00:00,5.63,9.58,6.99,3.33,9.77,7.26,0.0,0.0,0.0,0.0,0.0,0.0,12,16,6,19,0,4.51
2017-12-16 19:30:00,5.5,9.61,6.885,3.185,9.795,7.21,0.0,0.0,0.0,0.0,0.0,0.0,12,16,7,19,30,4.32
2017-12-16 20:00:00,5.37,9.64,6.78,3.04,9.82,7.16,0.0,0.0,0.0,0.0,0.0,0.0,12,16,1,20,0,4.1
2017-12-16 20:30:00,5.4,9.595,6.720000000000001,2.8600000000000003,9.81,7.145,0.0,0.0,0.0,0.0,0.0,0.0,12,16,2,20,30,3.94
2017-12-16 21:00:00,5.43,9.55,6.66,2.68,9.8,7.13,0.0,0.0,0.0,0.0,0.0,0.0,12,16,3,21,0,3.74
2017-12-16 21:30:00,5.255,9.535,6.585,2.6,9.850000000000001,7.08,0.0,0.0,0.0,0.0,0.0,0.0,12,16,4,21,30,3.57
2017-12-16 22:00:00,5.08,9.52,6.51,2.52,9.9,7.03,0.0,0.0,0.0,0.0,0.0,0.0,12,16,5,22,0,3.27
2017-12-16 22:30:00,4.82,9.53,6.295,2.3200000000000003,9.955,6.955,0.0,0.0,0.0,0.0,0.0,0.0,12,16,6,22,30,2.91
2017-12-16 23:00:00,4.56,9.54,6.08,2.12,10.01,6.88,0.0,0.0,0.0,0.0,0.0,0.0,12,16,7,23,0,2.67
2017-12-16 23:30:00,4.42,9.555,5.9350000000000005,1.895,10.030000000000001,6.84,0.0,0.0,0.0,0.0,0.0,0.0,12,16,1,23,30,2.51
2017-12-17 00:00:00,4.28,9.57,5.79,1.67,10.05,6.8,0.0,0.0,0.0,0.0,0.0,0.0,12,17,2,0,0,2.85
2017-12-17 00:30:00,4.26,9.585,5.76,1.585,10.06,6.835,0.0,0.0,0.0,0.0,0.0,0.0,12,17,3,0,30,2.79
2017-12-17 01:00:00,4.24,9.6,5.73,1.5,10.07,6.87,0.0,0.0,0.0,0.0,0.0,0.0,12,17,4,1,0,2.58
2017-12-17 01:30:00,4.34,9.69,5.79,1.545,10.085,6.890000000000001,0.0,0.0,0.0,0.0,0.0,0.0,12,17,5,1,30,2.53
2017-12-17 02:00:00,4.44,9.78,5.85,1.59,10.1,6.91,0.0,0.0,0.0,0.0,0.0,0.0,12,17,6,2,0,2.53
2017-12-17 02:30:00,4.585000000000001,9.825,5.885,1.815,10.125,6.88,0.0,0.0,0.0,0.0,0.0,0.0,12,17,7,2,30,2.38
2017-12-17 03:00:00,4.73,9.87,5.92,2.04,10.15,6.85,0.0,0.0,0.0,0.0,0.0,0.0,12,17,1,3,0,2.29
2017-12-17 03:30:00,4.735,9.84,5.87,2.2,10.120000000000001,6.734999999999999,0.0,0.0,0.0,0.0,0.0,0.0,12,17,2,3,30,2.21
2017-12-17 04:00:00,4.74,9.81,5.82,2.36,10.09,6.62,0.0,0.0,0.0,0.0,0.0,0.0,12,17,3,4,0,2.14
2017-12-17 04:30:00,4.505,9.72,5.5649999999999995,2.36,10.045,6.57,0.0,0.0,0.0,0.0,0.0,0.0,12,17,4,4,30,2.06
2017-12-17 05:00:00,4.27,9.63,5.31,2.36,10.0,6.52,0.0,0.0,0.0,0.0,0.0,0.0,12,17,5,5,0,2.12
2017-12-17 05:30:00,4.32,9.66,5.39,2.395,10.09,6.869999999999999,0.0,0.0,0.0,0.0,0.0,0.0,12,17,6,5,30,2.14
2017-12-17 06:00:00,4.37,9.69,5.47,2.43,10.18,7.22,0.0,0.0,0.0,0.0,0.0,0.0,12,17,7,6,0,2.26
2017-12-17 06:30:00,4.385,9.825,5.72,2.62,10.29,7.4350000000000005,0.0,0.0,0.0,0.0,0.0,0.0,12,17,1,6,30,2.44
2017-12-17 07:00:00,4.4,9.96,5.97,2.81,10.4,7.65,0.0,0.0,0.0,0.0,0.0,0.0,12,17,2,7,0,2.56
2017-12-17 07:30:00,4.715,10.045000000000002,6.275,3.065,10.495000000000001,7.725,2.225,4.43,2.47,2.035,3.395,2.45,12,17,3,7,30,2.86
2017-12-17 08:00:00,5.03,10.13,6.58,3.32,10.59,7.8,4.45,8.86,4.94,4.07,6.79,4.9,12,17,4,8,0,3.18
2017-12-17 08:30:00,5.720000000000001,10.33,7.095000000000001,3.8099999999999996,10.745000000000001,8.075,15.879999999999999,27.21,19.665,12.9,25.685,17.759999999999998,12,17,5,8,30,3.57
2017-12-17 09:00:00,6.41,10.53,7.61,4.3,10.9,8.35,27.31,45.56,34.39,21.73,44.58,30.62,12,17,6,9,0,3.85
2017-12-17 09:30:00,7.04,10.754999999999999,8.095,4.77,11.055,8.67,32.795,53.015,40.795,28.575000000000003,43.849999999999994,33.435,12,17,7,9,30,4.06
2017-12-17 10:00:00,7.67,10.98,8.58,5.24,11.21,8.99,38.28,60.47,47.2,35.42,43.12,36.25,12,17,1,10,0,4.1
2017-12-17 10:30:00,7.885,11.125,8.754999999999999,5.595000000000001,11.24,9.105,55.2,57.015,50.56,43.415,45.55,45.595,12,17,2,10,30,4.09
2017-12-17 11:00:00,8.1,11.27,8.93,5.95,11.27,9.22,72.12,53.56,53.92,51.41,47.98,54.94,12,17,3,11,0,4.1
2017-12-17 11:30:00,8.344999999999999,11.274999999999999,9.059999999999999,6.41,11.26,9.335,117.31,62.36,101.52000000000001,87.22,82.64500000000001,101.315,12,17,4,11,30,4.24
2017-12-17 12:00:00,8.59,11.28,9.19,6.87,11.25,9.45,162.5,71.16,149.12,123.03,117.31,147.69,12,17,5,12,0,4.34
2017-12-17 12:30:00,8.925,11.285,9.495000000000001,7.41,11.3,9.66,118.42,131.70499999999998,151.465,114.235,129.405,111.36,12,17,6,12,30,4.29
2017-12-17 13:00:00,9.26,11.29,9.8,7.95,11.35,9.87,74.34,192.25,153.81,105.44,141.5,75.03,12,17,7,13,0,4.16
2017-12-17 13:30:00,9.18,11.32,9.825,8.21,11.315,9.79,46.910000000000004,129.57999999999998,96.36500000000001,67.08,83.535,46.83,12,17,1,13,30,4.03
2017-12-17 14:00:00,9.1,11.35,9.85,8.47,11.28,9.71,19.48,66.91,38.92,28.72,25.57,18.63,12,17,2,14,0,4.01
2017-12-17 14:30:00,9.07,11.3,9.76,8.425,11.29,9.735,11.065,36.129999999999995,22.02,15.799999999999999,15.785,11.204999999999998,12,17,3,14,30,4.09
2017-12-17 15:00:00,9.04,11.25,9.67,8.38,11.3,9.76,2.65,5.35,5.12,2.88,6.0,3.78,12,17,4,15,0,4.26
2017-12-17 15:30:00,9.165,11.295,9.735,8.55,11.385000000000002,9.870000000000001,1.325,2.675,2.56,1.44,3.02,1.9049999999999998,12,17,5,15,30,4.55
2017-12-17 16:00:00,9.29,11.34,9.8,8.72,11.47,9.98,0.0,0.0,0.0,0.0,0.04,0.03,12,17,6,16,0,4.96
2017-12-17 16:30:00,9.51,11.44,9.95,8.92,11.55,10.125,0.0,0.0,0.0,0.0,0.02,0.015,12,17,7,16,30,5.25
2017-12-17 17:00:00,9.73,11.54,10.1,9.12,11.63,10.27,0.0,0.0,0.0,0.0,0.0,0.0,12,17,1,17,0,5.36
2017-12-17 17:30:00,9.9,11.629999999999999,10.219999999999999,9.125,11.715,10.39,0.0,0.0,0.0,0.0,0.0,0.0,12,17,2,17,30,5.18
2017-12-17 18:00:00,10.07,11.72,10.34,9.13,11.8,10.51,0.0,0.0,0.0,0.0,0.0,0.0,12,17,3,18,0,4.97
2017-12-17 18:30:00,10.15,11.785,10.45,9.135000000000002,11.845,10.555,0.0,0.0,0.0,0.0,0.0,0.0,12,17,4,18,30,4.89
2017-12-17 19:00:00,10.23,11.85,10.56,9.14,11.89,10.6,0.0,0.0,0.0,0.0,0.0,0.0,12,17,5,19,0,4.56
2017-12-17 19:30:00,10.254999999999999,11.885,10.595,9.129999999999999,11.885000000000002,10.6,0.0,0.0,0.0,0.0,0.0,0.0,12,17,6,19,30,4.41
2017-12-17 20:00:00,10.28,11.92,10.63,9.12,11.88,10.6,0.0,0.0,0.0,0.0,0.0,0.0,12,17,7,20,0,4.21
2017-12-17 20:30:00,10.33,11.934999999999999,10.665,9.065,11.885000000000002,10.620000000000001,0.0,0.0,0.0,0.0,0.0,0.0,12,17,1,20,30,4.0
2017-12-17 21:00:00,10.38,11.95,10.7,9.01,11.89,10.64,0.0,0.0,0.0,0.0,0.0,0.0,12,17,2,21,0,3.74
2017-12-17 21:30:00,10.345,11.945,10.715,8.865,11.879999999999999,10.66,0.0,0.0,0.0,0.0,0.0,0.0,12,17,3,21,30,3.48
2017-12-17 22:00:00,10.31,11.94,10.73,8.72,11.87,10.68,0.0,0.0,0.0,0.0,0.0,0.0,12,17,4,22,0,3.1
2017-12-17 22:30:00,10.04,11.925,10.695,7.8950000000000005,11.85,10.66,0.0,0.0,0.0,0.0,0.0,0.0,12,17,5,22,30,2.75
2017-12-17 23:00:00,9.77,11.91,10.66,7.07,11.83,10.64,0.0,0.0,0.0,0.0,0.0,0.0,12,17,6,23,0,2.51
2017-12-17 23:30:00,9.055,11.879999999999999,10.370000000000001,6.32,11.805,10.465,0.0,0.0,0.0,0.0,0.0,0.0,12,17,7,23,30,2.3
2017-12-18 00:00:00,8.34,11.85,10.08,5.57,11.78,10.29,0.0,0.0,0.0,0.0,0.0,0.0,12,18,1,0,0,2.65
2017-12-18 00:30:00,7.9,11.719999999999999,9.59,5.0,11.695,9.985,0.0,0.0,0.0,0.0,0.0,0.0,12,18,2,0,30,2.56
2017-12-18 01:00:00,7.46,11.59,9.1,4.43,11.61,9.68,0.0,0.0,0.0,0.0,0.0,0.0,12,18,3,1,0,2.43
2017-12-18 01:30:00,6.875,11.385,8.85,4.085,11.475,9.365,0.0,0.0,0.0,0.0,0.0,0.0,12,18,4,1,30,2.27
2017-12-18 02:00:00,6.29,11.18,8.6,3.74,11.34,9.05,0.0,0.0,0.0,0.0,0.0,0.0,12,18,5,2,0,2.27
2017-12-18 02:30:00,5.795,11.05,8.265,3.495,11.215,8.51,0.0,0.0,0.0,0.0,0.0,0.0,12,18,6,2,30,2.23
2017-12-18 03:00:00,5.3,10.92,7.93,3.25,11.09,7.97,0.0,0.0,0.0,0.0,0.0,0.0,12,18,7,3,0,2.14
2017-12-18 03:30:00,5.029999999999999,10.765,7.4350000000000005,3.0149999999999997,10.94,7.625,0.0,0.0,0.0,0.0,0.0,0.0,12,18,1,3,30,2.1
2017-12-18 04:00:00,4.76,10.61,6.94,2.78,10.79,7.28,0.0,0.0,0.0,0.0,0.0,0.0,12,18,2,4,0,2.06
2017-12-18 04:30:00,4.475,10.415,6.695,2.53,10.585,6.98,0.0,0.0,0.0,0.0,0.0,0.0,12,18,3,4,30,2.01
2017-12-18 05:00:00,4.19,10.22,6.45,2.28,10.38,6.68,0.0,0.0,0.0,0.0,0.0,0.0,12,18,4,5,0,2.15
2017-12-18 05:30:00,3.845,10.0,6.005,1.9899999999999998,10.18,6.38,0.0,0.0,0.0,0.0,0.0,0.0,12,18,5,5,30,2.35
2017-12-18 06:00:00,3.5,9.78,5.56,1.7,9.98,6.08,0.0,0.0,0.0,0.0,0.0,0.0,12,18,6,6,0,2.72
2017-12-18 06:30:00,3.325,9.645,5.365,1.6,9.825,5.865,0.0,0.0,0.0,0.0,0.0,0.0,12,18,7,6,30,3.13
2017-12-18 07:00:00,3.15,9.51,5.17,1.5,9.67,5.65,0.0,0.0,0.0,0.0,0.0,0.0,12,18,1,7,0,3.61
2017-12-18 07:30:00,3.01,9.42,5.175,1.6099999999999999,9.57,5.52,5.725,8.0,6.27,3.25,7.09,5.695,12,18,2,7,30,4.07
2017-12-18 08:00:00,2.87,9.33,5.18,1.72,9.47,5.39,11.45,16.0,12.54,6.5,14.18,11.39,12,18,3,8,0,4.13
2017-12-18 08:30:00,3.01,9.34,5.4,2.23,9.445,5.574999999999999,47.834999999999994,62.375,50.145,21.445,59.605,46.71,12,18,4,8,30,4.07
2017-12-18 09:00:00,3.15,9.35,5.62,2.74,9.42,5.76,84.22,108.75,87.75,36.39,105.03,82.03,12,18,5,9,0,4.02
2017-12-18 09:30:00,3.9850000000000003,9.5,6.03,2.83,9.565000000000001,6.234999999999999,122.36,153.78,130.095,50.335,150.485,123.36,12,18,6,9,30,3.91
2017-12-18 10:00:00,4.82,9.65,6.44,2.92,9.71,6.71,160.5,198.81,172.44,64.28,195.94,164.69,12,18,7,10,0,3.76
2017-12-18 10:30:00,5.265000000000001,9.735,6.785,3.125,9.825,7.0649999999999995,187.655,226.625,207.66,74.685,224.47,200.155,12,18,1,10,30,3.63
2017-12-18 11:00:00,5.71,9.82,7.13,3.33,9.94,7.42,214.81,254.44,242.88,85.09,253.0,235.62,12,18,2,11,0,3.51
2017-12-18 11:30:00,6.17,9.84,7.4350000000000005,3.605,9.969999999999999,7.71,230.215,260.03,248.97,86.325,259.5,246.62,12,18,3,11,30,3.41
2017-12-18 12:00:00,6.63,9.86,7.74,3.88,10.0,8.0,245.62,265.62,255.06,87.56,266.0,257.62,12,18,4,12,0,3.34
2017-12-18 12:30:00,6.98,9.875,7.96,4.234999999999999,10.0,8.190000000000001,229.53,248.75,238.905,79.825,250.06,242.03,12,18,5,12,30,3.29
2017-12-18 13:00:00,7.33,9.89,8.18,4.59,10.0,8.38,213.44,231.88,222.75,72.09,234.12,226.44,12,18,6,13,0,3.32
2017-12-18 13:30:00,7.45,9.895,8.245000000000001,4.6899999999999995,10.004999999999999,8.46,176.22,194.69,186.155,58.715,197.78,190.53,12,18,7,13,30,3.35
2017-12-18 14:00:00,7.57,9.9,8.31,4.79,10.01,8.54,139.0,157.5,149.56,45.34,161.44,154.62,12,18,1,14,0,3.32
2017-12-18 14:30:00,7.325,9.855,8.08,4.765000000000001,9.965,8.335,91.735,107.595,99.93,28.755000000000003,112.14,106.225,12,18,2,14,30,3.32
2017-12-18 15:00:00,7.08,9.81,7.85,4.74,9.92,8.13,44.47,57.69,50.3,12.17,62.84,57.83,12,18,3,15,0,3.46
2017-12-18 15:30:00,6.615,9.67,7.27,4.5649999999999995,9.825,7.620000000000001,22.34,29.25,25.375,6.085,32.075,29.325,12,18,4,15,30,3.68
2017-12-18 16:00:00,6.15,9.53,6.69,4.39,9.73,7.11,0.21,0.81,0.45,0.0,1.31,0.82,12,18,5,16,0,4.13
2017-12-18 16:30:00,5.9,9.485,6.49,4.3149999999999995,9.695,6.835,0.105,0.405,0.225,0.0,0.655,0.41,12,18,6,16,30,4.92
2017-12-18 17:00:00,5.65,9.44,6.29,4.24,9.66,6.56,0.0,0.0,0.0,0.0,0.0,0.0,12,18,7,17,0,5.44
2017-12-18 17:30:00,5.49,9.434999999999999,6.15,4.24,9.67,6.41,0.0,0.0,0.0,0.0,0.0,0.0,12,18,1,17,30,5.47
2017-12-18 18:00:00,5.33,9.43,6.01,4.24,9.68,6.26,0.0,0.0,0.0,0.0,0.0,0.0,12,18,2,18,0,5.47
2017-12-18 18:30:00,5.15,9.44,6.135,4.215,9.67,6.074999999999999,0.0,0.0,0.0,0.0,0.0,0.0,12,18,3,18,30,5.26
2017-12-18 19:00:00,4.97,9.45,6.26,4.19,9.66,5.89,0.0,0.0,0.0,0.0,0.0,0.0,12,18,4,19,0,5.07
2017-12-18 19:30:00,4.55,9.434999999999999,6.245,4.140000000000001,9.705,5.83,0.0,0.0,0.0,0.0,0.0,0.0,12,18,5,19,30,4.81
2017-12-18 20:00:00,4.13,9.42,6.23,4.09,9.75,5.77,0.0,0.0,0.0,0.0,0.0,0.0,12,18,6,20,0,4.56
2017-12-18 20:30:00,3.935,9.43,6.140000000000001,4.09,9.775,5.56,0.0,0.0,0.0,0.0,0.0,0.0,12,18,7,20,30,4.38
2017-12-18 21:00:00,3.74,9.44,6.05,4.09,9.8,5.35,0.0,0.0,0.0,0.0,0.0,0.0,12,18,1,21,0,4.08
2017-12-18 21:30:00,3.41,9.445,5.705,4.01,9.795,5.14,0.0,0.0,0.0,0.0,0.0,0.0,12,18,2,21,30,3.72
2017-12-18 22:00:00,3.08,9.45,5.36,3.93,9.79,4.93,0.0,0.0,0.0,0.0,0.0,0.0,12,18,3,22,0,3.37
2017-12-18 22:30:00,2.84,9.485,5.2,3.875,9.809999999999999,4.779999999999999,0.0,0.0,0.0,0.0,0.0,0.0,12,18,4,22,30,2.91
2017-12-18 23:00:00,2.6,9.52,5.04,3.82,9.83,4.63,0.0,0.0,0.0,0.0,0.0,0.0,12,18,5,23,0,2.59
2017-12-18 23:30:00,2.48,9.615,5.0600000000000005,3.8049999999999997,9.855,4.545,0.0,0.0,0.0,0.0,0.0,0.0,12,18,6,23,30,2.36
2017-12-19 00:00:00,2.36,9.71,5.08,3.79,9.88,4.46,0.0,0.0,0.0,0.0,0.0,0.0,12,19,7,0,0,2.69
2017-12-19 00:30:00,2.375,9.75,5.005,3.6799999999999997,9.9,4.43,0.0,0.0,0.0,0.0,0.0,0.0,12,19,1,0,30,2.69
2017-12-19 01:00:00,2.39,9.79,4.93,3.57,9.92,4.4,0.0,0.0,0.0,0.0,0.0,0.0,12,19,2,1,0,2.55
2017-12-19 01:30:00,2.55,9.829999999999998,4.89,3.54,9.95,4.41,0.0,0.0,0.0,0.0,0.0,0.0,12,19,3,1,30,2.41
2017-12-19 02:00:00,2.71,9.87,4.85,3.51,9.98,4.42,0.0,0.0,0.0,0.0,0.0,0.0,12,19,4,2,0,2.41
2017-12-19 02:30:00,2.915,9.885,4.845,3.54,10.004999999999999,4.455,0.0,0.0,0.0,0.0,0.0,0.0,12,19,5,2,30,2.35
2017-12-19 03:00:00,3.12,9.9,4.84,3.57,10.03,4.49,0.0,0.0,0.0,0.0,0.0,0.0,12,19,6,3,0,2.28
2017-12-19 03:30:00,3.24,9.9,4.765000000000001,3.67,10.035,4.51,0.0,0.0,0.0,0.0,0.0,0.0,12,19,7,3,30,2.14
2017-12-19 04:00:00,3.36,9.9,4.69,3.77,10.04,4.53,0.0,0.0,0.0,0.0,0.0,0.0,12,19,1,4,0,2.14
2017-12-19 04:30:00,3.375,9.885,4.655,3.8,10.03,4.550000000000001,0.0,0.0,0.0,0.0,0.0,0.0,12,19,2,4,30,2.01
2017-12-19 05:00:00,3.39,9.87,4.62,3.83,10.02,4.57,0.0,0.0,0.0,0.0,0.0,0.0,12,19,3,5,0,2.17
2017-12-19 05:30:00,3.465,9.86,4.615,3.685,10.01,4.61,0.0,0.0,0.0,0.0,0.0,0.0,12,19,4,5,30,2.4
2017-12-19 06:00:00,3.54,9.85,4.61,3.54,10.0,4.65,0.0,0.0,0.0,0.0,0.0,0.0,12,19,5,6,0,2.81
2017-12-19 06:30:00,3.615,9.85,4.61,3.64,9.98,4.69,0.0,0.0,0.0,0.0,0.0,0.0,12,19,6,6,30,3.23
2017-12-19 07:00:00,3.69,9.85,4.61,3.74,9.96,4.73,0.0,0.0,0.0,0.0,0.0,0.0,12,19,7,7,0,3.67
2017-12-19 07:30:00,3.75,9.85,4.62,3.81,9.940000000000001,4.765000000000001,3.32,6.87,5.865,1.995,5.995,5.055,12,19,1,7,30,4.09
2017-12-19 08:00:00,3.81,9.85,4.63,3.88,9.92,4.8,6.64,13.74,11.73,3.99,11.99,10.11,12,19,2,8,0,4.15
2017-12-19 08:30:00,4.04,9.895,4.835,3.86,9.945,5.029999999999999,26.89,49.665000000000006,45.269999999999996,15.28,50.010000000000005,41.68,12,19,3,8,30,4.12
2017-12-19 09:00:00,4.27,9.94,5.04,3.84,9.97,5.26,47.14,85.59,78.81,26.57,88.03,73.25,12,19,4,9,0,4.13
2017-12-19 09:30:00,4.895,10.105,5.795,4.0,10.14,6.025,64.46000000000001,126.515,109.875,35.295,127.67,100.905,12,19,5,9,30,3.98
2017-12-19 10:00:00,5.52,10.27,6.55,4.16,10.31,6.79,81.78,167.44,140.94,44.02,167.31,128.56,12,19,6,10,0,3.91
2017-12-19 10:30:00,6.109999999999999,10.48,7.33,4.375,10.504999999999999,7.49,89.185,185.69,146.22,46.150000000000006,183.53,136.625,12,19,7,10,30,3.7
2017-12-19 11:00:00,6.7,10.69,8.11,4.59,10.7,8.19,96.59,203.94,151.5,48.28,199.75,144.69,12,19,1,11,0,3.73
2017-12-19 11:30:00,7.07,10.774999999999999,8.364999999999998,4.8100000000000005,10.8,8.489999999999998,101.25,196.065,151.81,45.129999999999995,195.405,154.875,12,19,2,11,30,3.73
2017-12-19 12:00:00,7.44,10.86,8.62,5.03,10.9,8.79,105.91,188.19,152.12,41.98,191.06,165.06,12,19,3,12,0,3.72
2017-12-19 12:30:00,7.7,10.895,8.82,5.21,10.98,9.1,102.015,174.72,146.215,37.285,189.75,165.78,12,19,4,12,30,3.61
2017-12-19 13:00:00,7.96,10.93,9.02,5.39,11.06,9.41,98.12,161.25,140.31,32.59,188.44,166.5,12,19,5,13,0,3.55
2017-12-19 13:30:00,8.145,10.955,9.175,5.574999999999999,11.16,9.57,82.905,145.28,125.14,28.785000000000004,164.815,140.845,12,19,6,13,30,3.45
2017-12-19 14:00:00,8.33,10.98,9.33,5.76,11.26,9.73,67.69,129.31,109.97,24.98,141.19,115.19,12,19,7,14,0,3.59
2017-12-19 14:30:00,8.315000000000001,11.004999999999999,9.275,5.85,11.32,9.67,44.545,91.08500000000001,74.83,16.865000000000002,97.835,76.68,12,19,1,14,30,3.59
2017-12-19 15:00:00,8.3,11.03,9.22,5.94,11.38,9.61,21.4,52.86,39.69,8.75,54.48,38.17,12,19,2,15,0,3.67
2017-12-19 15:30:00,7.955,10.955,8.690000000000001,5.84,11.295000000000002,9.195,10.739999999999998,26.785,20.005,4.375,27.799999999999997,19.330000000000002,12,19,3,15,30,3.86
2017-12-19 16:00:00,7.61,10.88,8.16,5.74,11.21,8.78,0.08,0.71,0.32,0.0,1.12,0.49,12,19,4,16,0,4.39
2017-12-19 16:30:00,7.71,10.935,8.145,5.79,11.145,8.695,0.04,0.355,0.16,0.0,0.56,0.245,12,19,5,16,30,4.98
2017-12-19 17:00:00,7.81,10.99,8.13,5.84,11.08,8.61,0.0,0.0,0.0,0.0,0.0,0.0,12,19,6,17,0,5.31
2017-12-19 17:30:00,7.88,11.05,8.22,6.029999999999999,11.09,8.825,0.0,0.0,0.0,0.0,0.0,0.0,12,19,7,17,30,5.35
2017-12-19 18:00:00,7.95,11.11,8.31,6.22,11.1,9.04,0.0,0.0,0.0,0.0,0.0,0.0,12,19,1,18,0,5.28
2017-12-19 18:30:00,8.155,11.14,8.3,6.3,11.149999999999999,9.2,0.0,0.0,0.0,0.0,0.0,0.0,12,19,2,18,30,5.03
2017-12-19 19:00:00,8.36,11.17,8.29,6.38,11.2,9.36,0.0,0.0,0.0,0.0,0.0,0.0,12,19,3,19,0,4.84
2017-12-19 19:30:00,8.585,11.175,8.535,6.609999999999999,11.29,9.535,0.0,0.0,0.0,0.0,0.0,0.0,12,19,4,19,30,4.65
2017-12-19 20:00:00,8.81,11.18,8.78,6.84,11.38,9.71,0.0,0.0,0.0,0.0,0.0,0.0,12,19,5,20,0,4.5
2017-12-19 20:30:00,8.870000000000001,11.235,8.96,6.965,11.4,9.77,0.0,0.0,0.0,0.0,0.0,0.0,12,19,6,20,30,4.14
2017-12-19 21:00:00,8.93,11.29,9.14,7.09,11.42,9.83,0.0,0.0,0.0,0.0,0.0,0.0,12,19,7,21,0,3.85
2017-12-19 21:30:00,8.975,11.285,9.185,7.215,11.379999999999999,9.795,0.0,0.0,0.0,0.0,0.0,0.0,12,19,1,21,30,3.55
2017-12-19 22:00:00,9.02,11.28,9.23,7.34,11.34,9.76,0.0,0.0,0.0,0.0,0.0,0.0,12,19,2,22,0,3.22
2017-12-19 22:30:00,9.035,11.265,9.24,7.41,11.305,9.745000000000001,0.0,0.0,0.0,0.0,0.0,0.0,12,19,3,22,30,2.82
2017-12-19 23:00:00,9.05,11.25,9.25,7.48,11.27,9.73,0.0,0.0,0.0,0.0,0.0,0.0,12,19,4,23,0,2.53
2017-12-19 23:30:00,9.095,11.21,9.129999999999999,7.665,11.285,9.7,0.0,0.0,0.0,0.0,0.0,0.0,12,19,5,23,30,2.32
2017-12-20 00:00:00,9.14,11.17,9.01,7.85,11.3,9.67,0.0,0.0,0.0,0.0,0.0,0.0,12,20,6,0,0,2.69
2017-12-20 00:30:00,9.11,11.195,9.105,7.88,11.3,9.68,0.0,0.0,0.0,0.0,0.0,0.0,12,20,7,0,30,2.58
2017-12-20 01:00:00,9.08,11.22,9.2,7.91,11.3,9.69,0.0,0.0,0.0,0.0,0.0,0.0,12,20,1,1,0,2.44
2017-12-20 01:30:00,9.015,11.254999999999999,9.235,7.91,11.31,9.715,0.0,0.0,0.0,0.0,0.0,0.0,12,20,2,1,30,2.3
2017-12-20 02:00:00,8.95,11.29,9.27,7.91,11.32,9.74,0.0,0.0,0.0,0.0,0.0,0.0,12,20,3,2,0,2.36
2017-12-20 02:30:00,8.915,11.3,9.265,7.77,11.315000000000001,9.655000000000001,0.0,0.0,0.0,0.0,0.0,0.0,12,20,4,2,30,2.27
2017-12-20 03:00:00,8.88,11.31,9.26,7.63,11.31,9.57,0.0,0.0,0.0,0.0,0.0,0.0,12,20,5,3,0,2.17
2017-12-20 03:30:00,8.870000000000001,11.305,9.245000000000001,7.59,11.305,9.59,0.0,0.0,0.0,0.0,0.0,0.0,12,20,6,3,30,2.12
2017-12-20 04:00:00,8.86,11.3,9.23,7.55,11.3,9.61,0.0,0.0,0.0,0.0,0.0,0.0,12,20,7,4,0,2.06
2017-12-20 04:30:00,8.92,11.315000000000001,9.195,7.609999999999999,11.31,9.635,0.0,0.0,0.0,0.0,0.0,0.0,12,20,1,4,30,2.01
